Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
USA,25:09:2013,47558.000,13:12:38.000,-07,37.8229691,-122.4581338,232.4,0.7,-1.3,226.3,12.83,262.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47558.200,13:12:38.200,-07,37.8229609,-122.4581443,232.5,0.5,-1.0,226.3,12.71,262.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47558.400,13:12:38.400,-07,37.8229528,-122.4581552,232.5,0.3,-0.5,227.4,12.65,262.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47558.600,13:12:38.600,-07,37.8229450,-122.4581661,232.5,0.1,-0.1,228.6,12.71,262.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47558.800,13:12:38.800,-07,37.8229372,-122.4581775,232.4,0.0,0.1,229.4,12.77,262.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47559.000,13:12:39.000,-07,37.8229295,-122.4581889,232.2,0.0,0.2,229.7,12.87,262.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47559.200,13:12:39.200,-07,37.8229218,-122.4582002,231.9,-0.1,0.1,229.4,12.85,262.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47559.400,13:12:39.400,-07,37.8229140,-122.4582115,231.7,-0.1,0.0,228.8,12.80,262.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47559.600,13:12:39.600,-07,37.8229062,-122.4582227,231.4,-0.1,-0.1,229.7,12.72,262.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47559.800,13:12:39.800,-07,37.8228988,-122.4582341,231.1,0.0,-0.2,231.2,12.66,262.7,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47560.000,13:12:40.000,-07,37.8228915,-122.4582457,230.5,0.1,-0.4,231.7,12.61,262.7,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47560.200,13:12:40.200,-07,37.8228843,-122.4582571,230.0,0.2,-0.5,231.1,12.52,262.7,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47560.400,13:12:40.400,-07,37.8228768,-122.4582683,229.4,0.3,-0.6,229.3,12.46,262.8,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47560.600,13:12:40.600,-07,37.8228692,-122.4582791,229.0,0.4,-0.6,227.4,12.41,262.8,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47560.800,13:12:40.800,-07,37.8228613,-122.4582897,228.6,0.5,-0.5,226.0,12.38,262.8,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47561.000,13:12:41.000,-07,37.8228533,-122.4583000,228.3,0.4,-0.3,224.8,12.41,262.9,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47561.200,13:12:41.200,-07,37.8228451,-122.4583100,228.1,0.4,-0.1,224.3,12.52,262.9,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47561.400,13:12:41.400,-07,37.8228367,-122.4583203,228.0,0.4,0.0,224.3,12.67,262.9,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47561.600,13:12:41.600,-07,37.8228282,-122.4583306,227.8,0.6,0.0,224.0,12.76,262.9,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47561.800,13:12:41.800,-07,37.8228197,-122.4583410,227.6,0.6,0.0,224.3,12.81,263.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47562.000,13:12:42.000,-07,37.8228112,-122.4583515,227.3,0.7,0.0,224.1,12.84,263.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47562.200,13:12:42.200,-07,37.8228026,-122.4583617,227.0,0.7,0.1,223.9,12.88,263.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47562.400,13:12:42.400,-07,37.8227940,-122.4583722,226.6,0.6,0.2,225.2,12.97,263.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47562.600,13:12:42.600,-07,37.8227855,-122.4583831,226.0,0.6,0.3,226.1,13.10,263.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47562.800,13:12:42.800,-07,37.8227771,-122.4583943,225.2,0.5,0.4,226.3,13.31,263.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47563.000,13:12:43.000,-07,37.8227684,-122.4584057,224.4,0.6,0.4,226.3,13.56,263.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47563.200,13:12:43.200,-07,37.8227596,-122.4584171,223.6,0.8,0.2,225.5,13.79,263.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47563.400,13:12:43.400,-07,37.8227505,-122.4584285,222.7,1.0,0.1,224.3,13.97,263.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47563.600,13:12:43.600,-07,37.8227410,-122.4584398,221.9,1.3,-0.1,222.0,14.14,263.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47563.800,13:12:43.800,-07,37.8227311,-122.4584507,221.1,1.4,-0.2,220.3,14.29,263.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47564.000,13:12:44.000,-07,37.8227208,-122.4584614,220.4,1.5,-0.3,219.5,14.43,263.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47564.200,13:12:44.200,-07,37.8227104,-122.4584720,219.7,1.5,-0.2,218.9,14.59,263.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47564.400,13:12:44.400,-07,37.8226998,-122.4584828,218.8,1.5,0.0,219.0,14.81,263.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47564.600,13:12:44.600,-07,37.8226891,-122.4584938,217.9,1.5,0.3,219.2,15.05,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47564.800,13:12:44.800,-07,37.8226781,-122.4585050,217.0,1.6,0.5,219.0,15.35,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47565.000,13:12:45.000,-07,37.8226669,-122.4585164,216.0,2.0,0.6,219.2,15.68,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47565.200,13:12:45.200,-07,37.8226555,-122.4585280,215.0,2.5,0.7,219.0,15.93,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47565.400,13:12:45.400,-07,37.8226439,-122.4585396,213.8,2.8,0.5,218.3,16.17,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47565.600,13:12:45.600,-07,37.8226320,-122.4585513,212.3,2.8,0.4,217.0,16.37,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47565.800,13:12:45.800,-07,37.8226197,-122.4585627,210.8,2.7,0.4,215.5,16.58,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47566.000,13:12:46.000,-07,37.8226069,-122.4585738,209.1,2.8,0.6,214.0,16.77,263.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47566.200,13:12:46.200,-07,37.8225938,-122.4585846,207.5,2.9,0.9,212.5,17.08,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47566.400,13:12:46.400,-07,37.8225801,-122.4585950,206.0,3.0,1.3,210.1,17.56,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47566.600,13:12:46.600,-07,37.8225658,-122.4586053,204.6,3.1,1.7,208.8,18.03,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47566.800,13:12:46.800,-07,37.8225509,-122.4586155,203.2,3.1,2.0,208.3,18.47,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47567.000,13:12:47.000,-07,37.8225355,-122.4586257,201.7,3.3,2.0,207.2,19.00,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47567.200,13:12:47.200,-07,37.8225194,-122.4586355,200.2,3.6,2.1,205.1,19.49,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47567.400,13:12:47.400,-07,37.8225027,-122.4586451,198.7,3.9,2.0,204.0,19.90,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47567.600,13:12:47.600,-07,37.8224857,-122.4586546,197.1,4.2,1.8,203.3,20.34,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47567.800,13:12:47.800,-07,37.8224680,-122.4586636,195.3,4.4,1.6,201.0,20.83,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47568.000,13:12:48.000,-07,37.8224496,-122.4586719,193.6,4.7,1.4,199.1,21.25,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47568.200,13:12:48.200,-07,37.8224307,-122.4586796,191.7,4.9,1.3,198.1,21.56,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47568.400,13:12:48.400,-07,37.8224115,-122.4586871,189.6,5.3,1.3,195.4,21.98,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47568.600,13:12:48.600,-07,37.8223916,-122.4586935,187.4,5.7,1.3,193.1,22.34,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47568.800,13:12:48.800,-07,37.8223711,-122.4586989,185.4,6.1,1.4,190.7,22.80,263.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47569.000,13:12:49.000,-07,37.8223500,-122.4587032,183.4,6.4,1.4,188.1,23.26,263.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47569.200,13:12:49.200,-07,37.8223283,-122.4587064,181.5,6.7,1.3,186.0,23.73,263.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47569.400,13:12:49.400,-07,37.8223062,-122.4587089,179.7,6.9,1.2,184.4,24.13,263.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47569.600,13:12:49.600,-07,37.8222836,-122.4587109,177.8,7.0,1.0,183.5,24.59,263.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47569.800,13:12:49.800,-07,37.8222607,-122.4587120,175.6,7.0,0.8,181.2,25.08,263.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47570.000,13:12:50.000,-07,37.8222372,-122.4587122,173.3,7.1,0.8,179.1,25.48,263.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47570.200,13:12:50.200,-07,37.8222134,-122.4587108,170.9,7.3,0.8,176.8,25.93,263.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47570.400,13:12:50.400,-07,37.8221893,-122.4587083,168.7,7.5,0.9,173.5,26.48,263.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47570.600,13:12:50.600,-07,37.8221648,-122.4587038,166.6,7.5,0.9,170.3,26.88,263.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47570.800,13:12:50.800,-07,37.8221401,-122.4586976,164.8,7.6,1.0,167.2,27.44,263.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47571.000,13:12:51.000,-07,37.8221152,-122.4586900,163.2,7.6,1.0,165.4,27.82,263.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47571.200,13:12:51.200,-07,37.8220902,-122.4586807,161.7,7.6,1.1,163.4,28.13,263.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47571.400,13:12:51.400,-07,37.8220651,-122.4586708,160.2,7.7,1.1,161.5,28.46,263.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47571.600,13:12:51.600,-07,37.8220401,-122.4586595,159.1,7.6,1.0,159.0,28.87,263.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47571.800,13:12:51.800,-07,37.8220152,-122.4586469,158.3,7.3,0.9,157.7,29.07,263.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47572.000,13:12:52.000,-07,37.8219904,-122.4586338,157.7,7.1,0.9,156.6,29.21,263.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47572.200,13:12:52.200,-07,37.8219656,-122.4586193,157.1,6.8,0.8,155.2,29.32,262.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47572.400,13:12:52.400,-07,37.8219410,-122.4586046,156.7,6.5,0.8,154.1,29.49,262.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47572.600,13:12:52.600,-07,37.8219164,-122.4585892,156.6,6.1,0.7,153.1,29.68,262.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47572.800,13:12:52.800,-07,37.8218919,-122.4585732,156.7,5.6,0.6,152.7,29.86,262.8,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47573.000,13:12:53.000,-07,37.8218671,-122.4585573,156.8,5.1,0.5,153.5,29.99,262.8,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47573.200,13:12:53.200,-07,37.8218422,-122.4585419,156.6,4.8,0.4,155.0,30.00,262.8,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47573.400,13:12:53.400,-07,37.8218169,-122.4585271,156.1,4.5,0.4,155.3,30.01,262.8,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47573.600,13:12:53.600,-07,37.8217917,-122.4585123,155.4,4.2,0.5,154.8,30.17,262.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47573.800,13:12:53.800,-07,37.8217665,-122.4584967,154.8,3.9,0.6,152.9,30.33,262.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47574.000,13:12:54.000,-07,37.8217416,-122.4584802,154.4,3.4,0.7,151.8,30.49,262.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47574.200,13:12:54.200,-07,37.8217169,-122.4584629,154.3,3.1,0.9,150.7,30.63,262.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47574.400,13:12:54.400,-07,37.8216920,-122.4584453,154.3,2.7,1.0,150.6,30.74,262.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47574.600,13:12:54.600,-07,37.8216671,-122.4584277,154.4,2.3,1.1,150.4,30.95,262.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47574.800,13:12:54.800,-07,37.8216420,-122.4584099,154.6,2.0,1.2,151.1,31.13,262.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47575.000,13:12:55.000,-07,37.8216166,-122.4583924,154.6,1.8,1.2,151.8,31.29,262.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47575.200,13:12:55.200,-07,37.8215911,-122.4583750,154.6,1.5,1.1,151.7,31.47,262.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47575.400,13:12:55.400,-07,37.8215653,-122.4583576,154.4,1.4,1.0,152.0,31.66,262.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47575.600,13:12:55.600,-07,37.8215394,-122.4583402,154.1,1.2,0.9,152.2,31.79,262.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47575.800,13:12:55.800,-07,37.8215133,-122.4583229,153.7,1.1,0.7,152.2,31.93,262.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47576.000,13:12:56.000,-07,37.8214870,-122.4583053,153.2,1.0,0.6,151.9,32.10,262.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47576.200,13:12:56.200,-07,37.8214610,-122.4582875,152.6,1.0,0.5,151.1,32.23,262.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47576.400,13:12:56.400,-07,37.8214349,-122.4582691,152.2,1.1,0.5,150.1,32.34,262.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47576.600,13:12:56.600,-07,37.8214091,-122.4582499,151.9,1.1,0.5,148.9,32.44,262.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47576.800,13:12:56.800,-07,37.8213833,-122.4582300,151.9,1.1,0.5,148.3,32.62,262.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47577.000,13:12:57.000,-07,37.8213575,-122.4582100,151.9,1.2,0.4,148.3,32.74,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47577.200,13:12:57.200,-07,37.8213318,-122.4581902,151.9,1.3,0.3,148.5,32.85,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47577.400,13:12:57.400,-07,37.8213058,-122.4581701,151.8,1.4,0.1,148.5,32.97,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47577.600,13:12:57.600,-07,37.8212797,-122.4581500,151.6,1.5,-0.1,148.6,33.11,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47577.800,13:12:57.800,-07,37.8212533,-122.4581298,151.4,1.7,-0.4,148.9,33.20,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47578.000,13:12:58.000,-07,37.8212271,-122.4581096,151.1,2.0,-0.7,148.2,33.35,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47578.200,13:12:58.200,-07,37.8212009,-122.4580893,150.7,2.2,-0.9,147.8,33.40,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47578.400,13:12:58.400,-07,37.8211748,-122.4580683,150.2,2.5,-1.1,147.2,33.44,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47578.600,13:12:58.600,-07,37.8211489,-122.4580468,149.7,2.6,-1.2,146.0,33.47,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47578.800,13:12:58.800,-07,37.8211233,-122.4580245,149.5,2.8,-1.2,144.7,33.60,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47579.000,13:12:59.000,-07,37.8210980,-122.4580016,149.4,2.9,-1.2,144.2,33.61,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47579.200,13:12:59.200,-07,37.8210730,-122.4579789,149.5,3.1,-1.1,143.8,33.72,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47579.400,13:12:59.400,-07,37.8210477,-122.4579556,149.6,3.2,-1.0,143.6,33.72,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47579.600,13:12:59.600,-07,37.8210225,-122.4579325,149.4,3.4,-0.7,144.2,33.55,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47579.800,13:12:59.800,-07,37.8209973,-122.4579097,149.2,3.8,-0.4,144.2,33.59,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47580.000,13:13:00.000,-07,37.8209719,-122.4578869,149.1,3.9,-0.1,144.6,33.72,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47580.200,13:13:00.200,-07,37.8209464,-122.4578646,149.0,4.1,0.1,144.9,33.87,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47580.400,13:13:00.400,-07,37.8209207,-122.4578418,148.7,4.2,0.2,144.8,34.00,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47580.600,13:13:00.600,-07,37.8208949,-122.4578186,148.4,4.3,0.3,144.1,34.12,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47580.800,13:13:00.800,-07,37.8208693,-122.4577951,148.3,4.4,0.4,143.8,34.29,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47581.000,13:13:01.000,-07,37.8208436,-122.4577712,148.4,4.5,0.4,143.7,34.55,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47581.200,13:13:01.200,-07,37.8208179,-122.4577475,148.4,4.6,0.4,143.5,34.72,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47581.400,13:13:01.400,-07,37.8207919,-122.4577236,148.5,4.8,0.2,144.2,34.80,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47581.600,13:13:01.600,-07,37.8207657,-122.4576999,148.4,5.0,0.1,144.8,34.79,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47581.800,13:13:01.800,-07,37.8207393,-122.4576766,148.2,5.1,0.0,144.9,34.79,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47582.000,13:13:02.000,-07,37.8207129,-122.4576532,148.1,5.3,0.0,144.9,34.83,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47582.200,13:13:02.200,-07,37.8206864,-122.4576305,147.7,5.4,0.0,145.5,34.93,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47582.400,13:13:02.400,-07,37.8206596,-122.4576075,147.3,5.6,0.0,145.5,34.96,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47582.600,13:13:02.600,-07,37.8206330,-122.4575841,146.7,5.6,0.0,144.7,35.08,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47582.800,13:13:02.800,-07,37.8206065,-122.4575600,146.2,5.4,0.0,143.8,35.32,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47583.000,13:13:03.000,-07,37.8205803,-122.4575351,145.8,5.3,0.0,142.5,35.51,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47583.200,13:13:03.200,-07,37.8205543,-122.4575103,145.6,5.1,0.0,142.3,35.45,262.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47583.400,13:13:03.400,-07,37.8205283,-122.4574849,145.5,5.0,0.1,141.9,35.60,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47583.600,13:13:03.600,-07,37.8205021,-122.4574594,145.5,5.2,0.3,142.4,35.71,262.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
